,User,Category,Label,ResponsTask,TestResQual,TestResQuant,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
370,2,1,ks2a1k2_1a,-1,-1,-1,118,2589666,3,0,3309,-1
371,2,1,ks2a1k3_1a,-1,-1,-1,60,2589784,3,0,3369,-1
372,2,1,ks2a1k4_1a,1,-1,-1,155,2589844,3,0,3524,-1
373,2,1,ks2a2,-1,-1,-1,99,2589999,4,0,2586333,-1
374,2,1,ks2a2k1_1a,2,-1,-1,91,2590098,3,0,3615,-1
375,2,1,ks2a2k2_1a,1,-1,-1,102,2590189,3,0,3717,-1
376,2,1,ks2a2k3_1a,2,-1,-1,61,2590291,3,0,3778,-1
377,2,1,ks2a2k4_1a,1,-1,-1,94,2590352,3,0,3872,-1
378,2,1,ks2a3,-1,-1,-1,37,2590446,4,0,2586370,-1
379,2,1,ks2a3k1_1a,1,-1,-1,216,2590483,3,0,4088,-1
380,2,1,ks2a4,-1,-1,-1,97,2590699,4,0,2586467,-1
381,2,1,ks2a4k1_1a,2,-1,-1,146,2590796,3,0,4234,-1
382,2,1,ks2a4k2_1a,2,-1,-1,76,2590942,3,0,4310,-1
383,2,1,ks2a4k3_1a,2,-1,-1,99,2591018,3,0,4409,-1
384,2,1,ks2a4k4_1a,0,-1,-1,48,2591117,3,0,4457,-1
385,2,1,ks2a5,-1,-1,-1,128,2591165,4,0,2586595,-1
386,2,1,ks2a5k1_1a,2,-1,-1,122,2591293,3,0,4579,-1
387,2,1,ks2a5k3_1a,2,-1,-1,101,2591415,3,0,4680,-1
388,2,1,ks2a5k4_1a,2,-1,-1,82,2591516,3,0,4762,-1
389,2,1,ks2a,-1,-1,-1,6,2591598,6,0,2586601,-1
390,2,1,Übersicht,-1,-1,-1,5,2591604,6,0,2586606,-1
391,2,2,ks3a,-1,-1,-1,3,2591609,6,0,2586609,-1
392,2,2,bs3a1,-1,-1,-1,100,2591612,4,0,2586709,-1
393,2,2,ks3a7,-1,-1,-1,187,2591712,4,0,2586896,-1
394,2,2,ks3a2,-1,-1,-1,114,2591899,4,0,2587010,-1
395,2,2,ks3a4,-1,-1,-1,53,2592013,4,0,2587063,-1
396,2,2,ks3a,-1,-1,-1,3,2592066,6,0,2587066,-1
397,2,2,Übersicht,-1,-1,-1,5,2592069,6,0,2587071,-1
398,2,3,kd1a,-1,-1,-1,4,2592074,6,0,2587075,-1
399,2,3,kd1a2,-1,-1,-1,165,2592078,4,0,2587240,-1
400,2,3,kd1a2k1_1a,0,-1,-1,155,2592243,3,0,4917,-1
401,2,3,kd1a2k2_1a,0,-1,-1,134,2592398,3,0,5051,-1
402,2,3,kd1a2k4_1a,2,-1,-1,77,2592532,3,0,5128,-1
403,2,3,kd1a,-1,-1,-1,3,2592609,6,0,2587243,-1
404,2,3,Übersicht,-1,-1,-1,15,2592612,6,0,2587258,-1
405,2,4,kd2a,-1,-1,-1,4,2592627,6,0,2587262,-1
406,2,4,kd2a4,-1,-1,-1,155,2592631,4,0,2587417,-1
407,2,4,kd2a4k2_1a,0,-1,-1,239,2592786,3,0,5367,-1
408,2,4,kd2a1,-1,-1,-1,165,2593025,4,0,2587582,-1
409,2,4,kd2a1k3_1a,1,-1,-1,244,2593190,3,0,5611,-1
410,2,4,kd2a1k4_1a,2,-1,-1,149,2593434,3,0,5760,-1
411,2,4,kd2a2,-1,-1,-1,178,2593583,4,0,2587760,-1
412,2,4,kd2a3,-1,-1,-1,119,2593761,4,0,2587879,-1
413,2,4,kd2a3k2_1a,1,-1,-1,58,2593880,3,0,5818,-1
414,2,4,kd2a3k4_1a,2,-1,-1,84,2593938,3,0,5902,-1
415,2,4,kd2a,-1,-1,-1,3,2594022,6,0,2587882,-1
416,2,4,Übersicht,-1,-1,-1,16,2594025,6,0,2587898,-1
417,2,5,kd3a,-1,-1,-1,3,2594041,6,0,2587901,-1
418,2,5,kd3a2,-1,-1,-1,56,2594044,4,0,2587957,-1
419,2,5,Logout,-1,-1,-1,0,2594100,6,0,2587957,-1
420,3,5,Startseite,-1,-1,-1,24,20,6,0,24,-1
421,3,5,Tour,-1,-1,-1,3,44,6,0,27,-1
422,3,5,Übersicht,-1,-1,-1,15,47,6,0,42,-1
423,3,0,ks1a,-1,-1,-1,98,62,6,0,140,-1
424,3,4,kd2a,-1,-1,-1,7,160,6,0,147,-1
425,3,4,kd2a4,-1,-1,-1,152,167,4,0,299,-1
426,3,4,kd2a4b4_1a,-1,-1,-1,57,319,5,0,356,-1
427,3,4,kd2a4,-1,-1,-1,96,376,4,0,452,-1
428,3,4,kd2a4k3_1a,-1,-1,-1,69,472,3,0,69,-1
429,3,4,kd2a4,-1,-1,-1,28,541,4,0,480,-1
430,3,4,kd2a4k4_1a,2,-1,-1,109,569,3,0,178,-1
431,3,4,kd2a4k1_1a,2,-1,-1,42,678,3,0,220,-1
432,3,4,kd2a4k2_1a,-1,-1,-1,115,720,3,0,335,-1
433,3,4,kd2a1,-1,-1,-1,153,835,4,0,633,-1
434,3,4,kd2a1b1_1a,-1,-1,-1,15,988,5,0,648,-1
435,3,4,kd2a1,-1,-1,-1,24,1003,4,0,672,-1
436,3,4,kd2a1b2_1a,-1,-1,-1,44,1027,5,0,716,-1
437,3,4,kd2a1,-1,-1,-1,30,1071,4,0,746,-1
438,3,4,kd2a1b3_1a,-1,-1,-1,9,1101,5,0,755,-1
439,3,4,kd2a1,-1,-1,-1,18,1110,4,0,773,-1
440,3,4,kd2a1b4_1a,-1,-1,-1,57,1128,5,0,830,-1
441,3,4,kd2a1,-1,-1,-1,40,1185,4,0,870,-1
442,3,4,kd2a1k1_1a,-1,-1,-1,95,1225,3,0,430,-1
443,3,4,kd2a1b2_1a,-1,-1,-1,7,1320,5,0,877,-1
444,3,4,kd2a1,-1,-1,-1,35,1327,4,0,912,-1
445,3,4,kd2a1k1_1a,-1,-1,-1,69,1362,3,0,499,-1
446,3,4,kd2a1k2_1a,-1,-1,-1,44,1431,3,0,543,-1
447,3,4,kd2a1,-1,-1,-1,77,1475,4,0,989,-1
448,3,4,kd2a1k3_1a,1,-1,-1,119,1552,3,0,662,-1
449,3,4,kd2a1k4_1a,-1,-1,-1,186,1671,3,0,848,-1
450,3,4,kd2a2,-1,-1,-1,160,1857,4,0,1149,-1
451,3,4,kd2a2b2_1a,-1,-1,-1,47,2017,5,0,1196,-1
452,3,4,kd2a2,-1,-1,-1,34,2064,4,0,1230,-1
453,3,4,kd2a2b4_1a,-1,-1,-1,46,2098,5,0,1276,-1
454,3,4,kd2a2,-1,-1,-1,30,2144,4,0,1306,-1
455,3,4,kd2a2k1_1a,1,-1,-1,104,2174,3,0,952,-1
456,3,4,kd2a2k2_1a,0,-1,-1,137,2278,3,0,1089,-1
457,3,4,kd2a2k3_1a,-1,-1,-1,92,2415,3,0,1181,-1
458,3,4,kd2a2k4_1a,2,-1,-1,83,2507,3,0,1264,-1
459,3,4,kd2a3,-1,-1,-1,160,2590,4,0,1466,-1
460,3,4,kd2a3b2_1a,-1,-1,-1,202,2750,5,0,1668,-1
461,3,4,kd2a3,-1,-1,-1,53,2952,4,0,1721,-1
462,3,4,kd2a3b4_1a,-1,-1,-1,36,3005,5,0,1757,-1
463,3,4,kd2a3,-1,-1,-1,40,3041,4,0,1797,-1
464,3,4,kd2a3k1_1a,1,-1,-1,120,3081,3,0,1384,-1
465,3,4,kd2a3k2_1a,1,-1,-1,135,3201,3,0,1519,-1
466,3,4,kd2a3k3_1a,-1,-1,-1,18,3336,3,0,1537,-1
467,3,4,kd2a3,-1,-1,-1,28,3354,4,0,1825,-1
468,3,4,kd2a3k4_1a,2,-1,-1,88,3382,3,0,1625,-1
469,3,4,kd2a,-1,-1,-1,10,3470,6,0,1835,-1
470,3,4,Übersicht,-1,-1,-1,8,3480,6,0,1843,-1
471,3,3,kd1a,-1,-1,-1,6,3488,6,0,1849,-1
472,3,3,kd1a2,-1,-1,-1,208,3494,4,0,2057,-1
473,3,3,kd1a2b3_1a,-1,-1,-1,9,3702,5,0,2066,-1
474,3,3,kd1a2,-1,-1,-1,38,3711,4,0,2104,-1
475,3,3,kd1a2k1_1a,2,-1,-1,113,3749,3,0,1738,-1
476,3,3,kd1a,-1,-1,-1,4,3862,6,0,2108,-1
477,3,3,Logout,-1,-1,-1,0,3866,6,0,2108,-1
478,4,3,Startseite,-1,-1,-1,40,4,6,0,40,-1
479,4,3,Tour,-1,-1,-1,3,44,6,0,43,-1
480,4,3,Übersicht,-1,-1,-1,59,47,6,0,102,-1
481,4,0,ks1c,-1,-1,-1,32,106,1,0,32,-1
482,4,0,ks1c1ue1_1,-1,-1,-1,73,138,2,0,105,1
483,4,0,ks1c1ue7_1,-1,-1,-1,74,211,2,0,179,0
484,4,0,ks1c2ue9_1,-1,-1,-1,83,285,2,0,262,1
485,4,0,ks1c2ue11_1,0,-1,-1,140,368,2,0,402,1
486,4,0,ks1c5ue6_1,-1,-1,-1,47,508,2,0,449,2
487,4,0,ks1c5ue10_1,-1,-1,-1,167,555,2,0,616,2
488,4,0,ks1c4ue7_1,-1,-1,-1,88,722,2,0,704,1
489,4,0,ks1c6ue2_1,1,-1,-1,157,810,2,0,861,2
490,4,0,ks1c6ue5_1,0,-1,-1,129,967,2,0,990,2
491,4,0,Übersicht,-1,-1,-1,19,1096,6,0,121,-1
492,4,0,ks1e,-1,-1,-1,10,1115,6,0,131,-1
493,4,0,ks1ev1,-1,-1,-1,677,1125,0,0,1667,-1
494,4,0,Rückmeldungen,-1,0,33,22,1802,0,0,1689,-1
495,4,0,Übersicht,-1,-1,-1,15,1824,6,0,146,-1
496,4,1,ks2e,-1,-1,-1,4,1839,6,0,150,-1
497,4,1,ks2ev1,-1,-1,-1,783,1843,0,0,2472,-1
498,4,1,Rückmeldungen,-1,1,71,90,2626,0,0,2562,-1
499,4,1,Übersicht,-1,-1,-1,15,2716,6,0,165,-1
500,4,4,kd2e,-1,-1,-1,22,2731,6,0,187,-1
501,4,4,kd2ev1,-1,-1,-1,10,2753,0,0,2572,-1
502,4,4,kd2ev3,-1,-1,-1,246,2763,0,0,2818,-1
503,4,4,Übersicht,-1,-1,-1,18,3009,6,0,205,-1
504,4,4,kd2c,-1,-1,-1,15,3027,1,0,2833,-1
505,4,4,kd2c1ue1_1,-1,-1,-1,85,3042,2,0,2918,0
506,4,4,kd2c1ue2_1,-1,-1,-1,26,3127,2,0,2944,0
507,4,4,kd2c1ue3_1,-1,-1,-1,116,3153,2,0,3060,0
508,4,4,Übersicht,-1,-1,-1,20,3269,6,0,225,-1
509,4,4,kd2a,-1,-1,-1,5,3289,6,0,230,-1
510,4,4,kd2c,-1,-1,-1,12,3294,1,0,3072,-1
511,4,4,kd2a,-1,-1,-1,3,3306,6,0,233,-1
512,4,4,kd2a4,-1,-1,-1,8,3309,4,0,241,-1
513,4,4,kd2a1,-1,-1,-1,139,3317,4,0,380,-1
514,4,4,kd2a1b1_1a,-1,-1,-1,13,3456,5,0,393,-1
515,4,4,kd2a1,-1,-1,-1,13,3469,4,0,406,-1
516,4,4,kd2a1b2_1a,-1,-1,-1,239,3482,5,0,645,-1
517,4,4,kd2a1k1_1a,-1,-1,-1,25,3721,3,0,3097,-1
518,4,4,Logout,-1,-1,-1,6,3746,6,0,651,-1
519,4,4,Logout,-1,-1,-1,12,3752,6,0,663,-1
520,4,4,Logout,-1,-1,-1,2585586,3764,6,0,2586249,-1
521,4,4,Startseite,-1,-1,-1,42,2589350,6,0,2586291,-1
522,4,4,Tour,-1,-1,-1,17,2589392,6,0,2586308,-1
523,4,4,Übersicht,-1,-1,-1,19,2589409,6,0,2586327,-1
524,4,5,kd3a,-1,-1,-1,6,2589428,6,0,2586333,-1
525,4,5,kd3a2,-1,-1,-1,380,2589434,4,0,2586713,-1
526,4,5,kd3a2b4_1a,-1,-1,-1,21,2589814,5,0,2586734,-1
527,4,5,kd3a2,-1,-1,-1,6,2589835,4,0,2586740,-1
528,4,5,kd3a,-1,-1,-1,17,2589841,6,0,2586757,-1
529,4,5,kd3a3,-1,-1,-1,498,2589858,4,0,2587255,-1
530,4,5,kd3a4,-1,-1,-1,183,2590356,4,0,2587438,-1
531,4,5,kd3a5,-1,-1,-1,168,2590539,4,0,2587606,-1
532,4,5,kd3a,-1,-1,-1,17,2590707,6,0,2587623,-1
533,4,5,kd3c,-1,-1,-1,7,2590724,1,0,3104,-1
534,4,5,Übersicht,-1,-1,-1,9,2590731,6,0,2587632,-1
535,4,0,ks1a,-1,-1,-1,5,2590740,6,0,2587637,-1
536,4,0,ks1a5,-1,-1,-1,60,2590745,4,0,2587697,-1
537,4,0,ks1a,-1,-1,-1,4,2590805,6,0,2587701,-1
538,4,0,Übersicht,-1,-1,-1,7,2590809,6,0,2587708,-1
539,4,2,ks3a,-1,-1,-1,6,2590816,6,0,2587714,-1
540,4,2,ks3a7,-1,-1,-1,411,2590822,4,0,2588125,-1
541,4,2,ks3a2b1_1a,-1,-1,-1,38,2591233,5,0,2588163,-1
542,4,2,ks3a3,-1,-1,-1,36,2591271,4,0,2588199,-1
543,4,2,ks3a2b4_1a,-1,-1,-1,42,2591307,5,0,2588241,-1
544,4,2,ks3a3,-1,-1,-1,10,2591349,4,0,2588251,-1
545,4,2,ks3a3a,-1,-1,-1,33,2591359,3,0,3137,-1
546,4,2,ks3a4,-1,-1,-1,40,2591392,4,0,2588291,-1
547,4,2,ks3a,-1,-1,-1,5,2591432,6,0,2588296,-1
548,4,2,Übersicht,-1,-1,-1,5,2591437,6,0,2588301,-1
549,4,2,ks3a,-1,-1,-1,4,2591442,6,0,2588305,-1
550,4,2,ks3a7,-1,-1,-1,5,2591446,4,0,2588310,-1
551,4,2,bs3a1,-1,-1,-1,113,2591451,4,0,2588423,-1
552,4,2,ks3a,-1,-1,-1,43,2591564,6,0,2588466,-1
553,4,2,Übersicht,-1,-1,-1,24,2591607,6,0,2588490,-1
554,4,1,ks2b,-1,-1,-1,7,2591631,6,1,2588497,-1
555,4,1,ks2b1,-1,-1,-1,169,2591638,4,1,2588666,-1
556,4,1,ks2b,-1,-1,-1,7,2591807,6,1,2588673,-1
557,4,1,Übersicht,-1,-1,-1,6,2591814,6,1,2588679,-1
558,4,2,ks3b,-1,-1,-1,5,2591820,6,1,2588684,-1
559,4,2,ks3b2,-1,-1,-1,182,2591825,4,1,2588866,-1
560,4,2,ks3b,-1,-1,-1,53,2592007,6,1,2588919,-1
561,4,2,ks3b,-1,-1,-1,58,2592060,6,1,2588977,-1
562,4,2,Übersicht,-1,-1,-1,18,2592118,6,1,2588995,-1
563,4,3,kd1c,-1,-1,-1,7,2592136,1,0,3144,-1
564,4,3,Übersicht,-1,-1,-1,4,2592143,6,0,2588999,-1
565,4,3,kd1a,-1,-1,-1,7,2592147,6,0,2589006,-1
566,4,3,kd1a2,-1,-1,-1,946,2592154,4,0,2589952,-1
567,4,3,kd1a,-1,-1,-1,4,2593100,6,0,2589956,-1
568,4,3,Übersicht,-1,-1,-1,37,2593104,6,0,2589993,-1
569,4,4,kd2b,-1,-1,-1,9,2593141,6,1,2590002,-1
570,4,4,Übersicht,-1,-1,-1,13,2593150,6,1,2590015,-1
571,4,4,kd2c,-1,-1,-1,134,2593163,1,0,3278,-1
572,4,4,kd2c2ue5_1,-1,-1,-1,78,2593297,2,0,3356,1
573,4,4,Übersicht,-1,-1,-1,736,2593375,6,0,2590751,-1
574,4,4,Logout,-1,-1,-1,0,2594111,6,0,2590751,-1
575,5,4,Startseite,-1,-1,-1,22,18,6,0,22,-1
576,5,4,Tour,-1,-1,-1,7,40,6,0,29,-1
577,5,4,Übersicht,-1,-1,-1,76,47,6,0,105,-1
578,5,0,ks1a,-1,-1,-1,5,123,6,0,110,-1
579,5,0,ka1a1,-1,-1,-1,67,128,4,0,177,-1
580,5,0,ks1a1b1_1a,-1,-1,-1,45,195,5,0,222,-1
581,5,0,ka1a1,-1,-1,-1,17,240,4,0,239,-1
582,5,0,ks1a,-1,-1,-1,5,257,6,0,244,-1
583,5,0,Übersicht,-1,-1,-1,19,262,6,0,263,-1
584,5,1,ks2a,-1,-1,-1,7,281,6,0,270,-1
585,5,1,ks2a1,-1,-1,-1,86,288,4,0,356,-1
586,5,1,ks2a2,-1,-1,-1,195,374,4,0,551,-1
587,5,1,ks2a2b1_1a,-1,-1,-1,26,569,5,0,577,-1
588,5,1,ks2a2,-1,-1,-1,5,595,4,0,582,-1
589,5,1,ks2a3,-1,-1,-1,46,600,4,0,628,-1
590,5,1,ks2a3b1_1a,-1,-1,-1,19,646,5,0,647,-1
591,5,1,ks2a3,-1,-1,-1,13,665,4,0,660,-1
592,5,1,ks2a3b2_1a,-1,-1,-1,17,678,5,0,677,-1
593,5,1,ks2a3,-1,-1,-1,16,695,4,0,693,-1
594,5,1,ks2a4,-1,-1,-1,49,711,4,0,742,-1
595,5,1,ks2a4b1_1a,-1,-1,-1,22,760,5,0,764,-1
596,5,1,ks2a4,-1,-1,-1,6,782,4,0,770,-1
597,5,1,ks2a5,-1,-1,-1,49,788,4,0,819,-1
598,5,1,ks2a5b2_1a,-1,-1,-1,15,837,5,0,834,-1
599,5,1,ks2a5,-1,-1,-1,5,852,4,0,839,-1
600,5,1,ks2a5b1_1a,-1,-1,-1,9,857,5,0,848,-1
601,5,1,ks2a5,-1,-1,-1,6,866,4,0,854,-1
602,5,1,ks2a5b1_1a,-1,-1,-1,4,872,5,0,858,-1
603,5,1,ks2a5,-1,-1,-1,6,876,4,0,864,-1
604,5,1,ks2a,-1,-1,-1,4,882,6,0,868,-1
605,5,1,Übersicht,-1,-1,-1,22,886,6,0,890,-1
606,5,4,kd2a,-1,-1,-1,7,908,6,0,897,-1
607,5,4,kd2a4,-1,-1,-1,131,915,4,0,1028,-1
608,5,4,kd2a4b1_1a,-1,-1,-1,27,1046,5,0,1055,-1
609,5,4,kd2a4,-1,-1,-1,11,1073,4,0,1066,-1
610,5,4,kd2a4b2_1a,-1,-1,-1,16,1084,5,0,1082,-1
611,5,4,kd2a4,-1,-1,-1,58,1100,4,0,1140,-1
612,5,4,kd2a1,-1,-1,-1,262,1158,4,0,1402,-1
613,5,4,kd2a1b1_1a,-1,-1,-1,38,1420,5,0,1440,-1
614,5,4,kd2a1,-1,-1,-1,47,1458,4,0,1487,-1
615,5,4,kd2a1b2_1a,-1,-1,-1,59,1505,5,0,1546,-1
616,5,4,kd2a1,-1,-1,-1,63,1564,4,0,1609,-1
617,5,4,kd2a1b3_1a,-1,-1,-1,19,1627,5,0,1628,-1
618,5,4,kd2a1,-1,-1,-1,35,1646,4,0,1663,-1
619,5,4,kd2a1b4_1a,-1,-1,-1,16,1681,5,0,1679,-1
620,5,4,kd2a1,-1,-1,-1,9,1697,4,0,1688,-1
621,5,4,kd2a2,-1,-1,-1,148,1706,4,0,1836,-1
622,5,4,kd2a2b2_1a,-1,-1,-1,37,1854,5,0,1873,-1
623,5,4,kd2a2,-1,-1,-1,47,1891,4,0,1920,-1
624,5,4,kd2a2b4_1a,-1,-1,-1,105,1938,5,0,2025,-1
625,5,4,kd2a2,-1,-1,-1,5,2043,4,0,2030,-1
626,5,4,kd2a3,-1,-1,-1,137,2048,4,0,2167,-1
627,5,4,kd2a3b2_1a,-1,-1,-1,128,2185,5,0,2295,-1
628,5,4,kd2a3,-1,-1,-1,4,2313,4,0,2299,-1
629,5,4,kd2a,-1,-1,-1,83,2317,6,0,2382,-1
630,5,4,Übersicht,-1,-1,-1,61,2400,6,0,2443,-1
631,5,4,Übersicht,-1,-1,-1,69,2461,6,0,2512,-1
632,5,5,kd3a,-1,-1,-1,6,2530,6,0,2518,-1
633,5,5,kd3a2,-1,-1,-1,235,2536,4,0,2753,-1
634,5,5,kd3a2b1_1a,-1,-1,-1,50,2771,5,0,2803,-1
635,5,5,kd3a2,-1,-1,-1,56,2821,4,0,2859,-1
636,5,5,kd3a2k1_1a,-1,-1,-1,23,2877,3,0,23,-1
637,5,5,kd3a,-1,-1,-1,4,2900,6,0,2863,-1
638,5,5,Übersicht,-1,-1,-1,5,2904,6,0,2868,-1
639,5,0,ks1e,-1,-1,-1,37,2909,6,0,2905,-1
640,5,0,ks1ev1,-1,-1,-1,685,2946,0,0,708,-1
641,5,0,Rückmeldungen,-1,1,50,29,3631,0,0,737,-1
642,5,0,Rückmeldungen,-1,-1,-1,24,3660,0,0,761,-1
643,5,0,Rückmeldungen,-1,-1,-1,8,3684,0,0,769,-1
644,5,0,Übersicht,-1,-1,-1,58,3692,6,0,2963,-1
645,5,2,ks3a,-1,-1,-1,6,3750,6,0,2969,-1
646,5,2,bs3a1,-1,-1,-1,68,3756,4,0,3037,-1
647,5,2,ks3a1b2_1a,-1,-1,-1,9,3824,5,0,3046,-1
648,5,2,bs3a1,-1,-1,-1,15,3833,4,0,3061,-1
649,5,2,ks3a,-1,-1,-1,2,3848,6,0,3063,-1
650,5,2,Logout,-1,-1,-1,9,3850,6,0,3072,-1
651,5,2,Logout,-1,-1,-1,2585427,3859,6,0,2588499,-1
652,5,2,Startseite,-1,-1,-1,18,2589286,6,0,2588517,-1
653,5,2,Tour,-1,-1,-1,69,2589304,6,0,2588586,-1
654,5,2,Übersicht,-1,-1,-1,31,2589373,6,0,2588617,-1
655,5,2,ks3a,-1,-1,-1,4,2589404,6,0,2588621,-1
656,5,2,bs3a1,-1,-1,-1,82,2589408,4,0,2588703,-1
657,5,2,ks3a1b1_1a,-1,-1,-1,11,2589490,5,0,2588714,-1
658,5,2,bs3a1,-1,-1,-1,19,2589501,4,0,2588733,-1
659,5,2,ks3a7,-1,-1,-1,317,2589520,4,0,2589050,-1
660,5,2,ks3a2b1_1a,-1,-1,-1,38,2589837,5,0,2589088,-1
661,5,2,ks3a3,-1,-1,-1,10,2589875,4,0,2589098,-1
662,5,2,ks3a3a,-1,-1,-1,200,2589885,3,0,969,-1
663,5,2,ks3a3b1_1a,-1,-1,-1,8,2590085,5,0,2589106,-1
664,5,2,ks3a3a,-1,-1,-1,10,2590093,3,0,979,-1
665,5,2,ks3a4,-1,-1,-1,198,2590103,4,0,2589304,-1
666,5,2,ks3a4k1_1a,-1,-1,-1,79,2590301,3,0,1058,-1
667,5,2,ks3a4,-1,-1,-1,145,2590380,4,0,2589449,-1
668,5,2,ks3a,-1,-1,-1,64,2590525,6,0,2589513,-1
669,5,2,bs3a1,-1,-1,-1,26,2590589,4,0,2589539,-1
670,5,2,ks3a7,-1,-1,-1,39,2590615,4,0,2589578,-1
671,5,2,bs3a1,-1,-1,-1,4,2590654,4,0,2589582,-1
672,5,2,ks3a,-1,-1,-1,4,2590658,6,0,2589586,-1
673,5,2,Übersicht,-1,-1,-1,8,2590662,6,0,2589594,-1
674,5,3,kd1a,-1,-1,-1,5,2590670,6,0,2589599,-1
675,5,3,kd1a2,-1,-1,-1,83,2590675,4,0,2589682,-1
676,5,3,kd1a2b1_1a,-1,-1,-1,85,2590758,5,0,2589767,-1
677,5,3,kd1a2,-1,-1,-1,8,2590843,4,0,2589775,-1
678,5,3,kd1a2b2_1a,-1,-1,-1,93,2590851,5,0,2589868,-1
679,5,3,kd1a2,-1,-1,-1,6,2590944,4,0,2589874,-1
680,5,3,kd1c,-1,-1,-1,16,2590950,1,0,1074,-1
681,5,3,Übersicht,-1,-1,-1,16,2590966,6,0,2589890,-1
682,5,1,ks2b,-1,-1,-1,4,2590982,6,1,2589894,-1
683,5,1,ks2b1,-1,-1,-1,69,2590986,4,1,2589963,-1
684,5,1,ks2b1b1_1a,-1,-1,-1,141,2591055,5,1,2590104,-1
685,5,1,ks2b1,-1,-1,-1,4,2591196,4,1,2590108,-1
686,5,1,ks2b2,-1,-1,-1,221,2591200,4,1,2590329,-1
687,5,1,ks2b2b2_1a,-1,-1,-1,14,2591421,5,1,2590343,-1
688,5,1,ks2b2,-1,-1,-1,4,2591435,4,1,2590347,-1
689,5,1,ks2b,-1,-1,-1,5,2591439,6,1,2590352,-1
690,5,1,Übersicht,-1,-1,-1,8,2591444,6,1,2590360,-1
691,5,4,kd2b,-1,-1,-1,5,2591452,6,1,2590365,-1
692,5,4,kd2b1,-1,-1,-1,343,2591457,4,1,2590708,-1
693,5,4,kd2b2,-1,-1,-1,206,2591800,4,1,2590914,-1
694,5,4,kd2b,-1,-1,-1,4,2592006,6,1,2590918,-1
695,5,4,Übersicht,-1,-1,-1,15,2592010,6,1,2590933,-1
696,5,5,kd3a,-1,-1,-1,3,2592025,6,0,2590936,-1
697,5,5,kd3a2,-1,-1,-1,27,2592028,4,0,2590963,-1
698,5,5,kd3c,-1,-1,-1,25,2592055,1,0,1099,-1
699,5,5,kd3c2ue1_1,-1,-1,-1,25,2592080,2,0,1124,0
700,5,5,Übersicht,-1,-1,-1,5,2592105,6,0,2590968,-1
701,5,5,kd3a,-1,-1,-1,2,2592110,6,0,2590970,-1
702,5,5,kd3a2,-1,-1,-1,41,2592112,4,0,2591011,-1
703,5,5,kd3a2b1_1a,-1,-1,-1,122,2592153,5,0,2591133,-1
704,5,5,kd3a2,-1,-1,-1,71,2592275,4,0,2591204,-1
705,5,5,kd3a3,-1,-1,-1,108,2592346,4,0,2591312,-1
706,5,5,kd3a3b1_1a,-1,-1,-1,10,2592454,5,0,2591322,-1
707,5,5,kd3a3,-1,-1,-1,70,2592464,4,0,2591392,-1
708,5,5,kd3a4,-1,-1,-1,88,2592534,4,0,2591480,-1
709,5,5,kd3a4b1_1a,-1,-1,-1,5,2592622,5,0,2591485,-1
710,5,5,kd3a4,-1,-1,-1,8,2592627,4,0,2591493,-1
711,5,5,kd3a4b2_1a,-1,-1,-1,48,2592635,5,0,2591541,-1
712,5,5,kd3a4,-1,-1,-1,8,2592683,4,0,2591549,-1
713,5,5,kd3a5,-1,-1,-1,159,2592691,4,0,2591708,-1
714,5,5,kd3a5b1_1a,-1,-1,-1,149,2592850,5,0,2591857,-1
715,5,5,kd3a5,-1,-1,-1,6,2592999,4,0,2591863,-1
716,5,5,kd3a,-1,-1,-1,10,2593005,6,0,2591873,-1
717,5,5,Übersicht,-1,-1,-1,17,2593015,6,0,2591890,-1
718,5,1,ks2a,-1,-1,-1,9,2593032,6,0,2591899,-1
719,5,1,ks2a4,-1,-1,-1,31,2593041,4,0,2591930,-1
720,5,1,ks2a4b1_1a,-1,-1,-1,9,2593072,5,0,2591939,-1
721,5,1,ks2a4,-1,-1,-1,24,2593081,4,0,2591963,-1
722,5,1,ks2a3,-1,-1,-1,10,2593105,4,0,2591973,-1
723,5,1,Übersicht,-1,-1,-1,254,2593115,6,0,2592227,-1
724,5,2,ks3b,-1,-1,-1,5,2593369,6,1,2592232,-1
725,5,2,ks3b2,-1,-1,-1,281,2593374,4,1,2592513,-1
726,5,2,ks3b2b1_1a,-1,-1,-1,44,2593655,5,1,2592557,-1
727,5,2,ks3b2,-1,-1,-1,34,2593699,4,1,2592591,-1
728,5,2,ks3b2b2_1a,-1,-1,-1,34,2593733,5,1,2592625,-1
729,5,2,ks3b2,-1,-1,-1,8,2593767,4,1,2592633,-1
730,5,2,ks3b1,-1,-1,-1,185,2593775,4,1,2592818,-1
731,5,2,ks3b1b1_1a,-1,-1,-1,6,2593960,5,1,2592824,-1
732,5,2,ks3b1,-1,-1,-1,7,2593966,4,1,2592831,-1
733,5,2,ks3b1b2_1n,-1,-1,-1,35,2593973,5,1,2592866,-1
734,5,4,kd2b1,-1,-1,-1,9,2594008,4,1,2592875,-1
735,5,4,kd2b,-1,-1,-1,4,2594017,6,1,2592879,-1
736,5,4,Übersicht,-1,-1,-1,86,2594021,6,1,2592965,-1
737,5,4,Logout,-1,-1,-1,0,2594107,6,1,2592965,-1
738,6,4,Startseite,-1,-1,-1,44,55,6,1,44,-1
739,6,4,Tour,-1,-1,-1,7,99,6,1,51,-1
