Date/Time,Page,Kennziffer,Aktivität,Ort,User,Code,Referrer,Link,Benutzernamen.Column2,Status,Abfrage,Eingabe 1,Eingabe 2,Eingabe 3,Eingabe 4,Eingabe 5,Eingabe 6,Eingabe 7,Eingabe 8,Eingabe 9,Eingabe 10,Task,ResponsTask,Aufgabenniveau,Test,Testergebnis 1,Testergebnis 2
04/10/2021 11:58:06,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,KS1a1B1_1A, Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:07,Kraft,Kraft,,kraft-2,LBenutzer HE1021-916,HE1021-916,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,CA31IT,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:12,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:13,Startseite,Startseite,,startseite,LBenutzer HE1021-902,HE1021-902,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,HÄ09MO,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:15,KS1a1K1_1A: Keine Aussage Ã¼ber Kraft,KS1a1K1_1A, Keine Aussage Ã¼ber Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,LBenutzer HE1021-910,HE1021-910,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,GI13SA,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:19,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-915,HE1021-915,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,LU28RE,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:25,Kraft,Kraft,,kraft-2,LBenutzer HE1021-915,HE1021-915,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,LU28RE,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:27,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:27,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:29,KS1a: Erarbeiten des Grundwissens,KS1a, Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:29,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,KS1a1B1_1A, Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:32,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:34,Kraft,Kraft,,kraft-2,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:35,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:37,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,KS1a1B1_1A, Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,LBenutzer HE1021-909,HE1021-909,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,LI27AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:42,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:46,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-902,HE1021-902,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,HÄ09MO,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:47,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:50,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:50,Kraft,Kraft,,kraft-2,LBenutzer HE1021-902,HE1021-902,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,HÄ09MO,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:53,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:56,KS1a: Erarbeiten des Grundwissens,KS1a, Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,LBenutzer HE1021-902,HE1021-902,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,HÄ09MO,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:57,KS1c2Ãœ9_1: Pfeile verschiedener Angriffspunkte zeichnen,KS1c2U9_1, Pfeile verschiedener Angriffspunkte zeichnen,ks1c2ue9_1-pfeile-verschiedener-angriffspunkte-zeichnen,LBenutzer HE1021-905,HE1021-905,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c2ue9_1-pfeile-verschiedener-angriffspunkte-zeichnen/,BÜ26LI,,,,,,,,,,,,,,,,,,
04/10/2021 11:58:59,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,KS1a1B1_1A, Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,LBenutzer HE1021-907,HE1021-907,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,GI11SI,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:00,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:01,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:02,KS1a1B3_1A: Identifizieren durch Verformung,KS1a1B3_1A, Identifizieren durch Verformung,ks1a1b3_1a-identifizieren-durch-verformung,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:03,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-902,HE1021-902,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,HÄ09MO,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:03,"KS1a1B4_1A: Situation konstruieren, Kraftwirkung erkennbar",KS1a1B4_1A," Situation konstruieren, Kraftwirkung erkennbar",ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:06,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:09,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-909,HE1021-909,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,LI27AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:10,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:15,"KS1a1B4_1A: Situation konstruieren, Kraftwirkung erkennbar",KS1a1B4_1A," Situation konstruieren, Kraftwirkung erkennbar",ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:16,KS1e: Testen des Grundwissens,KS1e, Testen des Grundwissens,ks1e-testen-des-grundwissens,LBenutzer HE1021-915,HE1021-915,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,LU28RE,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:17,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:20,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:21,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:23,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:24,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:26,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:26,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-909,HE1021-909,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,LI27AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:27,KS1a2: Kraft als Vektor,KS1a2, Kraft als Vektor,ks1a2-kraft-als-vektor,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:29,KS1a1B3_1A: Identifizieren durch Verformung,KS1a1B3_1A, Identifizieren durch Verformung,ks1a1b3_1a-identifizieren-durch-verformung,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:31,KD2a4B4_1A: Zentripetalkraft vergleichen Ã¼ber Zentripetalbeschleunigung,KD2a4B4_1A, Zentripetalkraft vergleichen Ã¼ber Zentripetalbeschleunigung,kd2a4b4_1a-zentripetalkraft-vergleichen-ueber-zentripetalbeschleunigung,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b4_1a-zentripetalkraft-vergleichen-ueber-zentripetalbeschleunigung/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:32,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:33,KS1a: Erarbeiten des Grundwissens,KS1a, Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,LBenutzer HE1021-914,HE1021-914,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,RE15AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:35,KS1a1B3_1A: Identifizieren durch Verformung,KS1a1B3_1A, Identifizieren durch Verformung,ks1a1b3_1a-identifizieren-durch-verformung,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:36,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:38,KS1a1K1_1A: Keine Aussage Ã¼ber Kraft,KS1a1K1_1A, Keine Aussage Ã¼ber Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:41,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-909,HE1021-909,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,LI27AN,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:43,KS1a1B3_1A: Identifizieren durch Verformung,KS1a1B3_1A, Identifizieren durch Verformung,ks1a1b3_1a-identifizieren-durch-verformung,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:43,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 11:59:44,"KS1a1B4_1A: Situation konstruieren, Kraftwirkung erkennbar",KS1a1B4_1A," Situation konstruieren, Kraftwirkung erkennbar",ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,MA05HE,,,,,,,,,,,,,,,,,,
