,index,Date/Time,Post Title,Post Slug,Post Type,Username,Activity,IP address,Referrer,Location,User Role,Permalink,User Email,Visit Duration
63,4430,2022-10-05 08:51:31,"KS1a1B4_1A: Situation konstruieren, Kraftwirkung erkennbar",ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,client@lehrit.de,
64,4429,2022-10-05 08:52:06,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
65,4428,2022-10-05 08:52:12,KS3a7: Zerlegung der Gewichtskraft,ks3a7-zerlegung-der-gewichtskraft,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/bs3a1-gewichtskraft/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a7-zerlegung-der-gewichtskraft/,client@lehrit.de,
66,4427,2022-10-05 08:52:18,KS1a1K1_1A: Keine Aussage über Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,client@lehrit.de,
67,4426,2022-10-05 08:52:19,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,page,HE1022-800,visited,967a26e50282e352204cec3bc8d1d3f4,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,client@lehrit.de,
68,4425,2022-10-05 08:52:21,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,client@lehrit.de,
69,4424,2022-10-05 08:52:41,KS1a1K2_1A: Verformung und Bewegungsänderung,ks1a1k2_1a-verformung-und-bewegungsaenderung,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,client@lehrit.de,
70,4423,2022-10-05 08:52:41,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
71,4422,2022-10-05 08:52:44,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-804,visited,1f87024a42c02938a5775089746c4fd8,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
72,4421,2022-10-05 08:53:09,KS1a1K2_1A: Verformung und Bewegungsänderung,ks1a1k2_1a-verformung-und-bewegungsaenderung,page,HE1022-804,visited,1f87024a42c02938a5775089746c4fd8,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,client@lehrit.de,
73,4420,2022-10-05 08:53:23,KS1a1B2_1A: Keine Aussage über Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,client@lehrit.de,
74,4419,2022-10-05 08:53:45,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-800,visited,967a26e50282e352204cec3bc8d1d3f4,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
75,4418,2022-10-05 08:53:51,KS1a1B2_1A: Keine Aussage über Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,page,HE1022-800,visited,967a26e50282e352204cec3bc8d1d3f4,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,client@lehrit.de,
76,4417,2022-10-05 08:53:59,KS1a1K1_1A: Keine Aussage über Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,page,HE1022-805,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,client@lehrit.de,
77,4416,2022-10-05 08:54:01,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
78,4415,2022-10-05 08:54:06,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,client@lehrit.de,
79,4414,2022-10-05 08:54:08,KS1a1B3_1A: Identifizieren durch Verformung,ks1a1b3_1a-identifizieren-durch-verformung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,client@lehrit.de,
80,4413,2022-10-05 08:54:26,KS1a1B3_1A: Identifizieren durch Verformung,ks1a1b3_1a-identifizieren-durch-verformung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,client@lehrit.de,
81,4412,2022-10-05 08:54:26,KS1a1K1_1A: Keine Aussage über Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,client@lehrit.de,
82,4411,2022-10-05 08:54:40,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
83,4410,2022-10-05 08:54:43,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,client@lehrit.de,
84,4409,2022-10-05 08:54:46,KS1a1K2_1A: Verformung und Bewegungsänderung,ks1a1k2_1a-verformung-und-bewegungsaenderung,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,client@lehrit.de,
85,4408,2022-10-05 08:54:50,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b3_1a-identifizieren-durch-verformung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
86,4407,2022-10-05 08:54:55,"KS1a1B4_1A: Situation konstruieren, Kraftwirkung erkennbar",ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,client@lehrit.de,
87,4406,2022-10-05 08:55:15,"KS1a1K4_1A: Situation konstruieren, Kraft wird ausgeübt kann aber nicht identifiziert werden",ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden/,client@lehrit.de,
88,4405,2022-10-05 08:55:16,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b4_1a-situation-konstruieren-kraftwirkung-erkennbar/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
89,4404,2022-10-05 08:55:22,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-800,visited,967a26e50282e352204cec3bc8d1d3f4,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
90,4403,2022-10-05 08:55:22,KS3a3.5: Normalkraft,ks3a3-5-normalkraft,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a7-zerlegung-der-gewichtskraft/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a3-5-normalkraft/,client@lehrit.de,
91,4402,2022-10-05 08:55:25,KS1a1K1_1A: Keine Aussage über Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,client@lehrit.de,
92,4401,2022-10-05 08:55:31,KS1a1K1_1A: Keine Aussage über Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,page,HE1022-800,visited,967a26e50282e352204cec3bc8d1d3f4,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,client@lehrit.de,
93,4400,2022-10-05 08:55:40,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-804,visited,1f87024a42c02938a5775089746c4fd8,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
94,4399,2022-10-05 08:56:01,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,page,HE1022-804,visited,1f87024a42c02938a5775089746c4fd8,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,client@lehrit.de,
95,4398,2022-10-05 08:56:18,"KS1a1K4_1A: Situation konstruieren, Kraft wird ausgeübt kann aber nicht identifiziert werden",ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden/,client@lehrit.de,
96,4397,2022-10-05 08:56:23,KS1a1K1_1A: Keine Aussage über Kraft,ks1a1k1_1a-keine-aussage-ueber-kraft,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k1_1a-keine-aussage-ueber-kraft/,client@lehrit.de,
97,4396,2022-10-05 08:56:42,KS1a2: Kraft als Vektor,ks1a2-kraft-als-vektor,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,client@lehrit.de,
98,4395,2022-10-05 08:56:49,KS3a4: Federkraft,ks3a4-federkraft,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a3-5-normalkraft/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/,client@lehrit.de,
99,4394,2022-10-05 08:56:58,KS1a1K2_1A: Verformung und Bewegungsänderung,ks1a1k2_1a-verformung-und-bewegungsaenderung,page,HE1022-805,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,client@lehrit.de,
100,4393,2022-10-05 08:57:16,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,client@lehrit.de,
101,4392,2022-10-05 08:57:36,KS3a: Erarbeiten des Grundwissens,ks3a-erarbeiten-des-grundwissens,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a4-federkraft/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/,client@lehrit.de,
102,4391,2022-10-05 08:57:45,Kraft,kraft-2,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
103,4390,2022-10-05 08:57:55,KS1a2B1_1A: Kraft als Vektor einzeichnen 1D,ks1a2b1_1a-kraft-als-vektor-einzeichnen-1d,page,HE1022-803,visited,8d6877669fd3824d2bc0ad07209f9627,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2b1_1a-kraft-als-vektor-einzeichnen-1d/,client@lehrit.de,
104,4389,2022-10-05 08:57:58,KD1a: Erarbeiten des Grundwissens,kd1a-erarbeiten-des-grundwissens,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/,client@lehrit.de,
105,4388,2022-10-05 08:58:03,KD1a2: Grundgesetz der Translation,kd1a2-grundgesetz-der-translation,page,HE1022-802,visited,3b9ff0fd9e534440a07b91a1d33919ac,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/kd1a2-grundgesetz-der-translation/,client@lehrit.de,
106,4387,2022-10-05 08:58:12,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,client@lehrit.de,
107,4386,2022-10-05 08:58:28,"KS1a1K4_1A: Situation konstruieren, Kraft wird ausgeübt kann aber nicht identifiziert werden",ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden/,client@lehrit.de,
108,4385,2022-10-05 08:58:57,KS1a1K2_1A: Verformung und Bewegungsänderung,ks1a1k2_1a-verformung-und-bewegungsaenderung,page,HE1022-801,visited,1a27c854b2110b362d49ff63a246630b,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,client@lehrit.de,
109,4384,2022-10-05 08:59:04,"KS1a1K4_1A: Situation konstruieren, Kraft wird ausgeübt kann aber nicht identifiziert werden",ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k4_1a-situation-konstruieren-kraft-wird-ausgeuebt-kann-aber-nicht-identifiziert-werden/,client@lehrit.de,
110,4383,2022-10-05 08:59:05,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,page,HE1022-804,visited,1f87024a42c02938a5775089746c4fd8,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,client@lehrit.de,
111,4382,2022-10-05 08:59:15,KS1a2: Kraft als Vektor,ks1a2-kraft-als-vektor,page,HE1022-806,visited,61117f475a954f2bec32e8ea0e83aa56,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,client@lehrit.de,
